base_name,battery_percent_final,charging_minutes,current_node_final,deliveries_made,drone_id,escenario,escenario_etiqueta,factor_demanda_inventario,factor_demanda_organos,flight_minutes,minutos_simulacion,role,semilla,simulacion,status_final,utilizacion_operativa_pct,utilizacion_vuelo_pct
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H017,estres_1_base,Base,1.0,1.0,0,20160,hospital,71,4,available,0.0,0.0
Hospital Universitario José Germain,31.293440577864104,0,Hospital Universitario Rey Juan Carlos,3,H018,estres_1_base,Base,1.0,1.0,39,20160,hospital,71,4,available,0.19345238095238096,0.19345238095238096
Hospital Universitario La Paz,50.218055238588434,0,Hospital Universitario General de Villalba,2,H019,estres_1_base,Base,1.0,1.0,27,20160,hospital,71,4,available,0.13392857142857142,0.13392857142857142
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H020,estres_1_base,Base,1.0,1.0,0,20160,hospital,71,4,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H021,estres_1_base,Base,1.0,1.0,0,20160,hospital,71,4,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H022,estres_1_base,Base,1.0,1.0,0,20160,hospital,71,4,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_1_base,Base,1.0,1.0,0,20160,hospital,71,4,available,0.0,0.0
Hospital Universitario Ramón y Cajal,100.0,45,Hospital La Fuenfría,2,H024,estres_1_base,Base,1.0,1.0,53,20160,hospital,71,4,available,0.4861111111111111,0.2628968253968254
BASE NOROESTE,45.46603992534486,1126,BASE NOROESTE,156,B001,estres_1_base,Base,1.0,1.0,1458,20160,base,72,5,available,12.817460317460316,7.232142857142858
BASE NOROESTE,65.06916288226854,1091,BASE NOROESTE,143,B002,estres_1_base,Base,1.0,1.0,1368,20160,base,72,5,available,12.197420634920634,6.785714285714286
BASE NORTE CAPITAL,21.836965632331783,2162,BASE NORTE CAPITAL,297,B003,estres_1_base,Base,1.0,1.0,2792,20160,base,72,5,available,24.573412698412696,13.84920634920635
BASE NORTE CAPITAL,74.38442384480244,1963,BASE NORTE CAPITAL,268,B004,estres_1_base,Base,1.0,1.0,2482,20160,base,72,5,available,22.04861111111111,12.311507936507937
BASE NORTE CAPITAL,38.402821297076315,2064,BASE NORTE CAPITAL,284,B005,estres_1_base,Base,1.0,1.0,2618,20160,base,72,5,available,23.22420634920635,12.986111111111112
BASE NORTE CAPITAL,42.30301640259873,2001,BASE NORTE CAPITAL,265,B006,estres_1_base,Base,1.0,1.0,2566,20160,base,72,5,available,22.653769841269842,12.728174603174603
BASE NORTE CAPITAL,31.19623328725639,1969,BASE NORTE CAPITAL,286,B007,estres_1_base,Base,1.0,1.0,2498,20160,base,72,5,available,22.157738095238095,12.390873015873016
BASE ESTE CORREDOR,100.0,1017,BASE ESTE CORREDOR,70,B008,estres_1_base,Base,1.0,1.0,1262,20160,base,72,5,available,11.304563492063492,6.259920634920634
BASE ESTE CORREDOR,22.143411188853527,1326,BASE ESTE CORREDOR,116,B009,estres_1_base,Base,1.0,1.0,1678,20160,base,72,5,available,14.90079365079365,8.323412698412698
BASE ESTE CORREDOR,100.0,1729,BASE ESTE CORREDOR,128,B010,estres_1_base,Base,1.0,1.0,2148,20160,base,72,5,available,19.231150793650794,10.654761904761905
BASE ESTE CORREDOR,59.99219051108175,882,BASE ESTE CORREDOR,79,B011,estres_1_base,Base,1.0,1.0,1110,20160,base,72,5,available,9.880952380952381,5.5059523809523805
BASE SUR FUENLABRADA,21.96128259160056,1812,BASE SUR FUENLABRADA,250,B012,estres_1_base,Base,1.0,1.0,2286,20160,base,72,5,available,20.327380952380953,11.339285714285714
BASE SUR FUENLABRADA,100.0,1807,BASE SUR FUENLABRADA,229,B013,estres_1_base,Base,1.0,1.0,2234,20160,base,72,5,available,20.044642857142858,11.081349206349206
BASE SUR FUENLABRADA,22.5444999603968,1765,BASE SUR FUENLABRADA,234,B014,estres_1_base,Base,1.0,1.0,2224,20160,base,72,5,available,19.786706349206348,11.031746031746032
Hospital Asociado Universitario Guadarrama,50.90641864260892,0,Hospital Universitario Ramón y Cajal,1,H001,estres_1_base,Base,1.0,1.0,26,20160,hospital,72,5,available,0.12896825396825395,0.12896825396825395
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H002,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital El Escorial,28.40533091191339,0,Hospital Virgen de la Torre,2,H004,estres_1_base,Base,1.0,1.0,43,20160,hospital,72,5,available,0.21329365079365079,0.21329365079365079
Hospital General Universitario Gregorio Marañón,71.87520909083015,0,Hospital Universitario Dr. Rodríguez Lafora,1,H005,estres_1_base,Base,1.0,1.0,19,20160,hospital,72,5,available,0.09424603174603174,0.09424603174603174
Hospital La Fuenfría,27.774090864073088,0,Hospital Virgen de la Torre,1,H006,estres_1_base,Base,1.0,1.0,38,20160,hospital,72,5,available,0.1884920634920635,0.1884920634920635
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H007,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario 12 de Octubre,21.59846870563204,0,Hospital Universitario Infanta Elena,3,H008,estres_1_base,Base,1.0,1.0,46,20160,hospital,72,5,available,0.2281746031746032,0.2281746031746032
Hospital Universitario de Fuenlabrada,48.242150272027985,0,Hospital El Escorial,1,H009,estres_1_base,Base,1.0,1.0,29,20160,hospital,72,5,available,0.14384920634920637,0.14384920634920637
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H010,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario del Sureste,100.0,0,Hospital Universitario del Sureste,0,H011,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Infanta Cristina,37.51751461507206,0,Hospital Universitario de Torrejón,1,H012,estres_1_base,Base,1.0,1.0,36,20160,hospital,72,5,available,0.17857142857142858,0.17857142857142858
Hospital Universitario Infanta Elena,62.66990801656986,0,Hospital Carlos III,1,H013,estres_1_base,Base,1.0,1.0,20,20160,hospital,72,5,available,0.0992063492063492,0.0992063492063492
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H014,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Infanta Sofía,59.73224854131729,0,Hospital Universitario del Sureste,1,H016,estres_1_base,Base,1.0,1.0,24,20160,hospital,72,5,available,0.11904761904761905,0.11904761904761905
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H017,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario José Germain,48.00066053527427,0,Hospital Universitario del Sureste,1,H018,estres_1_base,Base,1.0,1.0,30,20160,hospital,72,5,available,0.1488095238095238,0.1488095238095238
Hospital Universitario La Paz,69.52648248723763,0,Hospital Universitario Infanta Sofía,2,H019,estres_1_base,Base,1.0,1.0,19,20160,hospital,72,5,available,0.09424603174603174,0.09424603174603174
Hospital Universitario Príncipe de Asturias,100.0,0,Hospital Universitario Príncipe de Asturias,0,H020,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H021,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H022,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
Hospital Universitario Ramón y Cajal,100.0,0,Hospital Universitario Ramón y Cajal,0,H024,estres_1_base,Base,1.0,1.0,0,20160,hospital,72,5,available,0.0,0.0
BASE NOROESTE,38.02020689654966,1279,BASE NOROESTE,170,B001,estres_1_base,Base,1.0,1.0,1588,20160,base,73,6,available,14.221230158730158,7.8769841269841265
BASE NOROESTE,41.90729068144205,865,BASE NOROESTE,133,B002,estres_1_base,Base,1.0,1.0,1088,20160,base,73,6,available,9.6875,5.396825396825397
BASE NORTE CAPITAL,93.18057140066642,2095,BASE NORTE CAPITAL,280,B003,estres_1_base,Base,1.0,1.0,2650,20160,base,73,6,available,23.536706349206348,13.14484126984127
BASE NORTE CAPITAL,22.853854731814355,1941,BASE NORTE CAPITAL,259,B004,estres_1_base,Base,1.0,1.0,2472,20160,base,73,6,available,21.889880952380953,12.261904761904761
BASE NORTE CAPITAL,23.858508503176424,2144,BASE NORTE CAPITAL,292,B005,estres_1_base,Base,1.0,1.0,2754,20160,base,73,6,available,24.29563492063492,13.660714285714285
BASE NORTE CAPITAL,20.54448052283643,2104,BASE NORTE CAPITAL,281,B006,estres_1_base,Base,1.0,1.0,2688,20160,base,73,6,available,23.76984126984127,13.333333333333334
BASE NORTE CAPITAL,22.968061209366578,1806,BASE NORTE CAPITAL,259,B007,estres_1_base,Base,1.0,1.0,2314,20160,base,73,6,available,20.436507936507937,11.478174603174603
BASE ESTE CORREDOR,60.61829046651894,1177,BASE ESTE CORREDOR,90,B008,estres_1_base,Base,1.0,1.0,1452,20160,base,73,6,available,13.040674603174605,7.202380952380952
BASE ESTE CORREDOR,100.0,1233,BASE ESTE CORREDOR,97,B009,estres_1_base,Base,1.0,1.0,1500,20160,base,73,6,available,13.556547619047619,7.440476190476191
BASE ESTE CORREDOR,100.0,967,BASE ESTE CORREDOR,92,B010,estres_1_base,Base,1.0,1.0,1196,20160,base,73,6,available,10.729166666666666,5.932539682539682
BASE ESTE CORREDOR,21.116782866662447,1464,BASE ESTE CORREDOR,119,B011,estres_1_base,Base,1.0,1.0,1794,20160,base,73,6,available,16.16071428571429,8.898809523809524
BASE SUR FUENLABRADA,100.0,1635,BASE SUR FUENLABRADA,215,B012,estres_1_base,Base,1.0,1.0,1996,20160,base,73,6,available,18.0109126984127,9.90079365079365
BASE SUR FUENLABRADA,100.0,1758,BASE SUR FUENLABRADA,222,B013,estres_1_base,Base,1.0,1.0,2158,20160,base,73,6,available,19.424603174603174,10.704365079365079
BASE SUR FUENLABRADA,21.322257355638396,1755,BASE SUR FUENLABRADA,238,B014,estres_1_base,Base,1.0,1.0,2148,20160,base,73,6,available,19.360119047619047,10.654761904761905
Hospital Asociado Universitario Guadarrama,36.00019519933006,0,Hospital Virgen de la Torre,1,H001,estres_1_base,Base,1.0,1.0,35,20160,hospital,73,6,available,0.1736111111111111,0.1736111111111111
Hospital Asociado Universitario Guadarrama,30.760930586160427,0,Hospital Universitario de Torrejón,1,H002,estres_1_base,Base,1.0,1.0,40,20160,hospital,73,6,available,0.1984126984126984,0.1984126984126984
Hospital Asociado Universitario Guadarrama,100.0,0,Hospital Asociado Universitario Guadarrama,0,H003,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital El Escorial,100.0,41,Hospital Universitario del Sureste,1,H004,estres_1_base,Base,1.0,1.0,49,20160,hospital,73,6,available,0.4464285714285714,0.24305555555555555
Hospital General Universitario Gregorio Marañón,100.0,0,Hospital General Universitario Gregorio Marañón,0,H005,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H007,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario 12 de Octubre,80.95326308736595,0,Hospital Universitario Fundación Alcorcón,1,H008,estres_1_base,Base,1.0,1.0,13,20160,hospital,73,6,available,0.06448412698412698,0.06448412698412698
Hospital Universitario de Fuenlabrada,48.22648724172693,0,Hospital Infantil Universitario Niño Jesús,2,H009,estres_1_base,Base,1.0,1.0,29,20160,hospital,73,6,available,0.14384920634920637,0.14384920634920637
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H010,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario del Sureste,24.574803918552863,0,Hospital Universitario de La Princesa,3,H011,estres_1_base,Base,1.0,1.0,46,20160,hospital,73,6,available,0.2281746031746032,0.2281746031746032
Hospital Universitario Infanta Cristina,100.0,0,Hospital Universitario Infanta Cristina,0,H012,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H013,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H014,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H016,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H017,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario José Germain,66.20324847854963,0,Hospital Central de la Defensa Gómez Ulla,2,H018,estres_1_base,Base,1.0,1.0,21,20160,hospital,73,6,available,0.10416666666666667,0.10416666666666667
Hospital Universitario La Paz,100.0,41,Hospital Enfermera Isabel Zendal,2,H019,estres_1_base,Base,1.0,1.0,52,20160,hospital,73,6,available,0.46130952380952384,0.2579365079365079
Hospital Universitario Príncipe de Asturias,25.241256335056867,0,Hospital Universitario del Sureste,2,H020,estres_1_base,Base,1.0,1.0,40,20160,hospital,73,6,available,0.1984126984126984,0.1984126984126984
Hospital Universitario Puerta de Hierro Majadahonda,45.779641908572984,0,Hospital Universitario Dr. Rodríguez Lafora,3,H021,estres_1_base,Base,1.0,1.0,32,20160,hospital,73,6,available,0.15873015873015872,0.15873015873015872
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H022,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Puerta de Hierro Majadahonda,100.0,0,Hospital Universitario Puerta de Hierro Majadahonda,0,H023,estres_1_base,Base,1.0,1.0,0,20160,hospital,73,6,available,0.0,0.0
Hospital Universitario Ramón y Cajal,81.50624833407244,0,Hospital Universitario Puerta de Hierro Majadahonda,1,H024,estres_1_base,Base,1.0,1.0,12,20160,hospital,73,6,available,0.05952380952380953,0.05952380952380953
BASE NOROESTE,20.352224289228513,1165,BASE NOROESTE,159,B001,estres_1_base,Base,1.0,1.0,1502,20160,base,74,7,available,13.229166666666666,7.450396825396825
BASE NOROESTE,21.269161194426495,1037,BASE NOROESTE,143,B002,estres_1_base,Base,1.0,1.0,1324,20160,base,74,7,available,11.711309523809524,6.567460317460318
BASE NORTE CAPITAL,79.1055686072687,2040,BASE NORTE CAPITAL,279,B003,estres_1_base,Base,1.0,1.0,2602,20160,base,74,7,available,23.02579365079365,12.906746031746033
BASE NORTE CAPITAL,81.96414950203153,2080,BASE NORTE CAPITAL,283,B004,estres_1_base,Base,1.0,1.0,2630,20160,base,74,7,available,23.363095238095237,13.045634920634921
BASE NORTE CAPITAL,24.650865300082664,2032,BASE NORTE CAPITAL,283,B005,estres_1_base,Base,1.0,1.0,2628,20160,base,74,7,available,23.115079365079367,13.035714285714286
BASE NORTE CAPITAL,25.533147845670854,2051,BASE NORTE CAPITAL,281,B006,estres_1_base,Base,1.0,1.0,2620,20160,base,74,7,available,23.169642857142858,12.996031746031747
BASE NORTE CAPITAL,93.6820559363326,2051,BASE NORTE CAPITAL,264,B007,estres_1_base,Base,1.0,1.0,2576,20160,base,74,7,available,22.95138888888889,12.777777777777777
BASE ESTE CORREDOR,23.717518039050137,751,BASE ESTE CORREDOR,64,B008,estres_1_base,Base,1.0,1.0,1040,20160,base,74,7,available,8.883928571428571,5.158730158730158
BASE ESTE CORREDOR,22.02735958854486,1244,BASE ESTE CORREDOR,108,B009,estres_1_base,Base,1.0,1.0,1682,20160,base,74,7,available,14.51388888888889,8.343253968253968
BASE ESTE CORREDOR,36.79067840525656,1186,BASE ESTE CORREDOR,98,B010,estres_1_base,Base,1.0,1.0,1528,20160,base,74,7,available,13.462301587301587,7.579365079365079
BASE ESTE CORREDOR,21.574717346349445,1356,BASE ESTE CORREDOR,112,B011,estres_1_base,Base,1.0,1.0,1796,20160,base,74,7,available,15.634920634920634,8.908730158730158
BASE SUR FUENLABRADA,62.790067716083705,1650,BASE SUR FUENLABRADA,224,B012,estres_1_base,Base,1.0,1.0,2088,20160,base,74,7,available,18.541666666666668,10.357142857142858
BASE SUR FUENLABRADA,41.636010707045806,1766,BASE SUR FUENLABRADA,240,B013,estres_1_base,Base,1.0,1.0,2266,20160,base,74,7,available,20.0,11.240079365079366
BASE SUR FUENLABRADA,61.00636156203009,1730,BASE SUR FUENLABRADA,228,B014,estres_1_base,Base,1.0,1.0,2168,20160,base,74,7,available,19.335317460317462,10.753968253968255
Hospital Asociado Universitario Guadarrama,82.73545725981393,0,Hospital Asociado Universitario Guadarrama,1,H001,estres_1_base,Base,1.0,1.0,10,20160,hospital,74,7,available,0.0496031746031746,0.0496031746031746
Hospital Asociado Universitario Guadarrama,36.596372817574554,0,Hospital Universitario de La Princesa,2,H002,estres_1_base,Base,1.0,1.0,36,20160,hospital,74,7,available,0.17857142857142858,0.17857142857142858
Hospital Asociado Universitario Guadarrama,36.31305227857548,0,Hospital Universitario del Henares,1,H003,estres_1_base,Base,1.0,1.0,40,20160,hospital,74,7,available,0.1984126984126984,0.1984126984126984
Hospital El Escorial,100.0,0,Hospital El Escorial,0,H004,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital General Universitario Gregorio Marañón,25.086784617241435,0,Hospital Clínico San Carlos,3,H005,estres_1_base,Base,1.0,1.0,44,20160,hospital,74,7,available,0.21825396825396826,0.21825396825396826
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H006,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital La Fuenfría,100.0,0,Hospital La Fuenfría,0,H007,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario 12 de Octubre,23.845691275289468,0,Hospital La Fuenfría,1,H008,estres_1_base,Base,1.0,1.0,43,20160,hospital,74,7,available,0.21329365079365079,0.21329365079365079
Hospital Universitario de Fuenlabrada,55.52970919599968,0,Hospital Universitario de Torrejón,1,H009,estres_1_base,Base,1.0,1.0,28,20160,hospital,74,7,available,0.1388888888888889,0.1388888888888889
Hospital Universitario de Torrejón,100.0,0,Hospital Universitario de Torrejón,0,H010,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario del Sureste,100.0,41,Hospital Asociado Universitario Guadarrama,2,H011,estres_1_base,Base,1.0,1.0,66,20160,hospital,74,7,available,0.5307539682539683,0.3273809523809524
Hospital Universitario Infanta Cristina,60.63877346664098,0,Hospital Infantil Universitario Niño Jesús,2,H012,estres_1_base,Base,1.0,1.0,22,20160,hospital,74,7,available,0.10912698412698413,0.10912698412698413
Hospital Universitario Infanta Elena,67.80090263958839,0,Hospital Universitario 12 de Octubre,1,H013,estres_1_base,Base,1.0,1.0,18,20160,hospital,74,7,available,0.08928571428571429,0.08928571428571429
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H014,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Elena,100.0,0,Hospital Universitario Infanta Elena,0,H015,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H016,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
Hospital Universitario Infanta Sofía,100.0,0,Hospital Universitario Infanta Sofía,0,H017,estres_1_base,Base,1.0,1.0,0,20160,hospital,74,7,available,0.0,0.0
